"Año","Mes","Nacionalidad","Codigo M49","Femenino","Masculino","Indefinido","Total","Ubicación PCM"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","16",,"16","(3.893038,-77.067921)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3","6",,"9","(-4.197703,-69.941278)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","2",,"3","(-4.223468,-69.945098)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","14","7",,"21","(4.452882,-75.766298)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6,393","5,617",,"12,010","(4.697144,-74.140516)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","30","28",,"58","(4.815061,-75.736532)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","7",,"7","(6.17134,-75.427194)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","847","742",,"1,589","(6.171601,-75.427454)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","40","21",,"61","(6.18189,-67.47535)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","302","266",,"568","(7.088729,-70.740253)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","24","14",,"38","(7.128456,-73.183637)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3,635","3,115",,"6,750","(7.818934,-72.453226)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,419","1,080",,"2,499","(7.916725,-72.462544)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","587","483",,"1,070","(7.927209,-72.507910)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","452","360",,"812","(8.36068,-72.409396)"
"2023","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,522","2,028",,"4,550","(8.364293,-72.405710)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","27","37",,"64","(0.25129,-76.875963)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","584","556",,"1,140","(0.814836,-77.662532)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(1.813928,-78.763924)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","24",,"24","(10.408582,-75.538003)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","381","322",,"703","(10.445761,-75.516429)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","283","281",,"564","(10.886611,-74.776708)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(10.971302,-74.765397)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","34","35",,"69","(11.117806,-74.232622)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(11.247723,-74.213989)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3,203","2,853",,"6,056","(11.360009,-72.129330)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","4",,"8","(12.586067,-81.702563)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","183","204",,"387","(3.541112,-76.384584)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5","3",,"8","(3.866713,-67.927521)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","31",,"31","(3.893038,-77.067921)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","28","30",,"58","(-4.197703,-69.941278)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","1",,"3","(-4.223468,-69.945098)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","11","17",,"28","(4.452882,-75.766298)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7,429","6,703",,"14,132","(4.697144,-74.140516)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","33","29",,"62","(4.815061,-75.736532)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(6.17134,-75.427194)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","803","801",,"1,604","(6.171601,-75.427454)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","34","30",,"64","(6.18189,-67.47535)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","324","225",,"549","(7.088729,-70.740253)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","28","27",,"55","(7.128456,-73.183637)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4,136","3,444",,"7,580","(7.818934,-72.453226)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,366","1,059",,"2,425","(7.916725,-72.462544)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","553","450",,"1,003","(7.927209,-72.507910)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","532","428",,"960","(8.36068,-72.409396)"
"2023","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,897","2,333",,"5,230","(8.364293,-72.405710)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","47","35",,"82","(0.25129,-76.875963)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","511","506",,"1,017","(0.814836,-77.662532)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","5",,"5","(10.408582,-75.538003)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","289","246",,"535","(10.445761,-75.516429)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","303","396",,"699","(10.886611,-74.776708)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","39","40",,"79","(11.117806,-74.232622)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(11.247723,-74.213989)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,543","2,419",,"4,962","(11.360009,-72.129330)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(12.165168,-71.983761)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3","6",,"9","(12.586067,-81.702563)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","160","181",,"341","(3.541112,-76.384584)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7","5",,"12","(3.866713,-67.927521)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","38",,"38","(3.893038,-77.067921)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","12","23",,"35","(-4.197703,-69.941278)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","2",,"3","(-4.223468,-69.945098)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","6",,"8","(4.452882,-75.766298)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6,953","6,297",,"13,250","(4.697144,-74.140516)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","21","24",,"45","(4.815061,-75.736532)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(6.17134,-75.427194)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","886","825",,"1,711","(6.171601,-75.427454)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","43","28",,"71","(6.18189,-67.47535)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","246","228",,"474","(7.088729,-70.740253)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","16","13",,"29","(7.128456,-73.183637)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3,584","3,113",,"6,697","(7.818934,-72.453226)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,245","1,014",,"2,259","(7.916725,-72.462544)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","731","637",,"1,368","(7.927209,-72.507910)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","533","460",,"993","(8.36068,-72.409396)"
"2023","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,315","1,917",,"4,232","(8.364293,-72.405710)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","17","26",,"43","(0.25129,-76.875963)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","512","465",,"977","(0.814836,-77.662532)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","4",,"4","(10.408582,-75.538003)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","294","220",,"514","(10.445761,-75.516429)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","226","220",,"446","(10.886611,-74.776708)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","23","23",,"46","(11.117806,-74.232622)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,420","2,243",,"4,663","(11.360009,-72.129330)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7","6",,"13","(12.586067,-81.702563)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","158","185",,"343","(3.541112,-76.384584)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","6",,"8","(3.866713,-67.927521)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","8",,"8","(3.893038,-77.067921)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","15","13",,"28","(-4.197703,-69.941278)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","7",,"11","(4.452882,-75.766298)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6,588","5,940",,"12,528","(4.697144,-74.140516)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","23","25",,"48","(4.815061,-75.736532)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(6.17134,-75.427194)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","820","705",,"1,525","(6.171601,-75.427454)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","37","15",,"52","(6.18189,-67.47535)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","227","195",,"422","(7.088729,-70.740253)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","26","23",,"49","(7.128456,-73.183637)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3,619","3,135",,"6,754","(7.818934,-72.453226)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,076","825",,"1,901","(7.916725,-72.462544)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","575","449",,"1,024","(7.927209,-72.507910)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","500","395",,"895","(8.36068,-72.409396)"
"2023","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,217","1,759",,"3,976","(8.364293,-72.405710)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","34","27",,"61","(0.25129,-76.875963)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","533","460",,"993","(0.814836,-77.662532)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","17",,"17","(10.408582,-75.538003)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","328","262",,"590","(10.445761,-75.516429)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","230","233",,"463","(10.886611,-74.776708)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","25","35",,"60","(11.117806,-74.232622)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","3",,"3","(11.247723,-74.213989)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,469","2,291",,"4,760","(11.360009,-72.129330)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(12.165168,-71.983761)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","8","7",,"15","(12.586067,-81.702563)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","204","167",,"371","(3.541112,-76.384584)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","4",,"8","(3.866713,-67.927521)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","3",,"3","(3.893038,-77.067921)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","17","19",,"36","(-4.197703,-69.941278)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","11","10",,"21","(4.452882,-75.766298)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7,383","6,479",,"13,862","(4.697144,-74.140516)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","29","29",,"58","(4.815061,-75.736532)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3","9",,"12","(6.17134,-75.427194)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,182","994",,"2,176","(6.171601,-75.427454)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","35","29",,"64","(6.18189,-67.47535)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","291","239",,"530","(7.088729,-70.740253)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","15","12",,"27","(7.128456,-73.183637)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3,551","2,994",,"6,545","(7.818934,-72.453226)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,536","1,155",,"2,691","(7.916725,-72.462544)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","602","445",,"1,047","(7.927209,-72.507910)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","441","355",,"796","(8.36068,-72.409396)"
"2023","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,323","1,814",,"4,137","(8.364293,-72.405710)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","60","39",,"99","(0.25129,-76.875963)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","760","743",,"1,503","(0.814836,-77.662532)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","0",,"1","(1.813928,-78.763924)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","27","36",,"63","(10.408582,-75.538003)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","393","363",,"756","(10.445761,-75.516429)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","225","285",,"510","(10.886611,-74.776708)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","47","35",,"82","(11.117806,-74.232622)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,549","2,313",,"4,863","(11.360009,-72.129330)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","11","13",,"24","(12.586067,-81.702563)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","159","223",,"382","(3.541112,-76.384584)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","8","6",,"14","(3.866713,-67.927521)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","18",,"18","(3.893038,-77.067921)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","12","19",,"31","(-4.197703,-69.941278)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","4",,"8","(-4.223468,-69.945098)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","20","16",,"36","(4.452882,-75.766298)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","9,910","8,983",,"18,893","(4.697144,-74.140516)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","27","24",,"51","(4.815061,-75.736532)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(6.17134,-75.427194)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,050","942",,"1,992","(6.171601,-75.427454)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","34","24",,"58","(6.18189,-67.47535)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","225","172",,"397","(7.088729,-70.740253)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","25","15",,"40","(7.128456,-73.183637)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3,314","2,607",,"5,921","(7.818934,-72.453226)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,428","1,079",,"2,507","(7.916725,-72.462544)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,219","1,052",,"2,271","(7.927209,-72.507910)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","449","372",,"821","(8.36068,-72.409396)"
"2023","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,537","2,027",,"4,564","(8.364293,-72.405710)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","30","26",,"56","(0.25129,-76.875963)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","426","399",,"825","(0.814836,-77.662532)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","15","44",,"59","(10.408582,-75.538003)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","373","334",,"707","(10.445761,-75.516429)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","341","323",,"665","(10.886611,-74.776708)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(10.971302,-74.765397)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","39","38",,"77","(11.117806,-74.232622)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(11.247723,-74.213989)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,618","2,458",,"5,077","(11.360009,-72.129330)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","16","15",,"31","(12.586067,-81.702563)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","224","285",,"509","(3.541112,-76.384584)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","13","6",,"19","(3.866713,-67.927521)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","8",,"8","(3.893038,-77.067921)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","16","21",,"37","(-4.197703,-69.941278)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5","9",,"14","(-4.223468,-69.945098)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","14","15",,"29","(4.452882,-75.766298)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","8,093","6,815",,"14,908","(4.697144,-74.140516)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","21","10",,"31","(4.815061,-75.736532)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,105","1,171",,"2,276","(6.171601,-75.427454)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","47","27",,"74","(6.18189,-67.47535)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","2",,"6","(6.185799,-67.483929)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","307","268",,"575","(7.088729,-70.740253)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","12","9",,"21","(7.128456,-73.183637)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3,461","3,187",,"6,648","(7.818934,-72.453226)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,450","1,168",,"2,618","(7.916725,-72.462544)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,219","1,056",,"2,275","(7.927209,-72.507910)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","541","433",,"974","(8.36068,-72.409396)"
"2024","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,173","1,810",,"3,983","(8.364293,-72.405710)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","28","24",,"52","(0.25129,-76.875963)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","473","413",,"886","(0.814836,-77.662532)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","26",,"32","(10.408582,-75.538003)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","348","229",,"577","(10.445761,-75.516429)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","172","172",,"344","(10.886611,-74.776708)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","14","10",,"24","(11.117806,-74.232622)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","16",,"18","(11.247723,-74.213989)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,973","1,804",,"3,777","(11.360009,-72.129330)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7","2",,"9","(12.586067,-81.702563)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","183","197",,"380","(3.541112,-76.384584)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","15","6",,"21","(3.866713,-67.927521)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","18",,"18","(3.893038,-77.067921)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","16","18",,"34","(-4.197703,-69.941278)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","2",,"8","(-4.223468,-69.945098)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","5",,"11","(4.452882,-75.766298)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7,451","6,521",,"13,972","(4.697144,-74.140516)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","36","69",,"105","(4.815061,-75.736532)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,380","1,195",,"2,575","(6.171601,-75.427454)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","29","21",,"50","(6.18189,-67.47535)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","210","172",,"382","(7.088729,-70.740253)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","13","8",,"21","(7.128456,-73.183637)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,999","2,635",,"5,634","(7.818934,-72.453226)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,107","858",,"1,965","(7.916725,-72.462544)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","910","664",,"1,574","(7.927209,-72.507910)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","440","362",,"802","(8.36068,-72.409396)"
"2024","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,699","1,395",,"3,094","(8.364293,-72.405710)"
"2024","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","51","32",,"83","(0.25129,-76.875963)"
"2024","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","502","384",,"886","(0.814836,-77.662532)"
"2024","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","37","65",,"102","(10.408582,-75.538003)"
"2024","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","312","281",,"593","(10.445761,-75.516429)"
"2024","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","147","175",,"322","(10.886611,-74.776708)"
"2024","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(10.971302,-74.765397)"
"2024","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","29","16",,"45","(11.117806,-74.232622)"
"2024","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(11.247723,-74.213989)"
"2024","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,717","1,563",,"3,280","(11.360009,-72.129330)"
"2024","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(12.165168,-71.983761)"
"2024","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","8","8",,"16","(12.586067,-81.702563)"
"2024","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","149","148",,"297","(3.541112,-76.384584)"
"2024","Marzo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","6",,"12","(3.866713,-67.927521)"
